i R \phi
3468 0.3589712496081399 1.4494450467730347
3469 0.35990261049342465 1.4511982002999508
3470 0.3599850971240088 1.4498623062804468
3471 0.359777740720756 1.4534984630473908
3472 0.3608359546006539 1.4532217271327093
3473 0.359114805519947 1.457379797058761
3474 0.3594241565791963 1.4544407394424346
3475 0.3602575458498409 1.4562534823516635
3476 0.3626707386286384 1.4530765707206497
3477 0.36140222128634114 1.4535435328097273
3478 0.3614241027435694 1.4504031315618273
3479 0.3613058197324653 1.4566007166974
3480 0.36124891680029697 1.4584290594945635
3481 0.36221857506185756 1.4538517588873203
3482 0.36208131382269254 1.4534784116665869
3483 0.36168214330723036 1.4524748077182223
3484 0.3599759019945341 1.4506108534358084
3485 0.3607054604609743 1.4511724151165677
3486 0.3602039064017866 1.4507043563611817
3487 0.36006364094201365 1.449560755385416
3488 0.35942486883916075 1.4542971004641383
3489 0.359060347377673 1.4555732882786447
3490 0.35910016818656454 1.4571760305020103
3491 0.3596865587353337 1.4516486385630107
3492 0.36024023680554484 1.4511704072892992
3493 0.3600623163148303 1.4454856959715285
3494 0.3614342600477931 1.4491729582748736
3495 0.3608910071950394 1.4538258745315062
3496 0.3614904101669092 1.452739188634704
3497 0.3618599891209718 1.4547847570466659
3498 0.3611876551641333 1.4565968518042525
3499 0.3614746289361014 1.4531207461251372
3500 0.3616140213505648 1.4560905074031225
3501 0.36337198891855615 1.455328219887673
3502 0.3626020365258777 1.4566932041396743
3503 0.36298160498472226 1.455801858001339
3504 0.36329871003071945 1.4542536462634814
3505 0.3641651745949098 1.455079730372312
3506 0.3652527532384483 1.4550911269551676
3507 0.3648754559486801 1.4559774142502502
3508 0.36427586996674777 1.4544294610775899
3509 0.36440543833061606 1.4522435234304099
3510 0.3656034449290956 1.452453262038252
3511 0.3648332071338177 1.4533938679652725
3512 0.36524835776572767 1.4513719724044478
3513 0.36571066082449666 1.4515130344046958
3514 0.36648648384865223 1.4539437066364833
3515 0.3662311570334785 1.4516526379368095
3516 0.36543977193771265 1.4476433121660555
3517 0.36561209590176297 1.4478464452936708
3518 0.36667705808155976 1.4467984312996194
3519 0.36843693838910013 1.4492888952072902
3520 0.3683477029172534 1.4520658952091645
3521 0.36909189844766727 1.450056014138169
3522 0.3687663977172617 1.4529986572251563
3523 0.36915052343352167 1.45402096415871
3524 0.36960041653285325 1.4555176617151073
3525 0.36915580818778254 1.4568477931554502
3526 0.36897255680734553 1.45829358625807
3527 0.36863792719130073 1.4599195478637832
3528 0.36841282522519964 1.4541035944817244
3529 0.36588805648735356 1.4526028128604809
3530 0.36562283008272056 1.4497312587028877
3531 0.3658442976439387 1.4505951293341843
3532 0.3645087592279039 1.4438896541742283
3533 0.3638492012220266 1.441041895509441
3534 0.3648807337562393 1.444804060807754
3535 0.36478251456431104 1.4493800929021787
3536 0.36470875704238664 1.4444780400633168
3537 0.3650914579565061 1.449097021445614
3538 0.36512923780624396 1.4477208339913048
3539 0.364745513852685 1.446753215350193
3540 0.3654906766189395 1.447787606706421
3541 0.36638759282920746 1.4490664692983786
3542 0.36627203303541217 1.4494501388924743
3543 0.3663294760870338 1.4464013713283497
3544 0.36581877206690927 1.4454057800387388
3545 0.36521086712469913 1.4426595169732925
3546 0.3657967091720615 1.4435328525343263
3547 0.3662244285041996 1.4419769176086092
3548 0.3655560068866475 1.443588303936688
3549 0.36543846920334505 1.4438553821680917
3550 0.36509236829420444 1.4426385117424145
3551 0.3658089288625307 1.438450722912786
3552 0.36683342242218436 1.4396178087152947
3553 0.36771819335650735 1.4390483228412916
3554 0.3675815449956633 1.441529222074427
3555 0.3689467020535927 1.4366331725881942
3556 0.36990498199545674 1.4386140435249446
3557 0.36839421512398707 1.4403789295391014
3558 0.3671259859970026 1.441618973220388
3559 0.36623695045753596 1.4415089242834072
3560 0.3659125716636155 1.4411807260293568
3561 0.3669631609854419 1.439669820173937
3562 0.3677716214491285 1.445017333275238
3563 0.36767961361345053 1.4500007597023654
3564 0.3663783984876772 1.4494697423344465
3565 0.36571453677760385 1.4458757890332494
3566 0.36429920015588585 1.4437648287119367
3567 0.3637176847900349 1.4422941940498746
3568 0.36355966059520706 1.4389379561260964
3569 0.3623531896972883 1.4376416003419221
3570 0.3613822438002506 1.4314845722613756
3571 0.3602258828103224 1.4342130883794784
3572 0.36014953712930775 1.4358444945399642
3573 0.36079470574803385 1.4342832179596832
3574 0.362248163150483 1.4322760134833294
3575 0.36194653848164915 1.4307958929779
3576 0.36230288279941264 1.4328003061878587
3577 0.36268125424126274 1.4340491485779474
3578 0.36328745381842703 1.4328476273623154
3579 0.36390663005323176 1.4315198716092246
3580 0.3637141063210431 1.4303983691699695
3581 0.3633565369002735 1.427118989621822
3582 0.36249681724190663 1.4254286455550065
3583 0.36295111868412744 1.425316604879291
3584 0.36065751437205534 1.4233256230537863
3585 0.3603817707045525 1.4232039242813876
3586 0.3615092423592514 1.4252031504461906
3587 0.36121151521275424 1.4244962996070765
3588 0.36047346041705924 1.4235236507496674
3589 0.35991054913552184 1.4303452193043582
3590 0.3607323280458156 1.4288525075388063
3591 0.3595208402011444 1.4289139071637946
3592 0.36081967009780025 1.4240051078409428
3593 0.3601246562423936 1.4212242997633429
3594 0.3591087423548026 1.4189321136868216
3595 0.3590160060936089 1.4227869083510578
3596 0.3599156901816671 1.4251715697522354
3597 0.35970274948715575 1.426054383219485
3598 0.3596127672915886 1.4250419968004326
3599 0.3605275586801838 1.4273369376895824
3600 0.3596445858702488 1.4264195712289767
3601 0.3605141608229846 1.4218027155806836
3602 0.3605502396635635 1.4230616722114058
3603 0.3611988303667917 1.4295840907355484
3604 0.36141816039512564 1.4313328456165062
3605 0.3625674147803763 1.4273364574495095
3606 0.36422878244516604 1.427107141664703
3607 0.3659769003052735 1.4247026297533587
3608 0.36711194743389686 1.4255866709711928
3609 0.3653050978351035 1.4192770532272905
3610 0.36599038033448134 1.418126763710986
3611 0.3667912046804742 1.4205946329127177
3612 0.3668037637192677 1.4238181900742786
3613 0.36616266553412397 1.421375440292541
3614 0.36610658878105495 1.4249779172146906
3615 0.36739011696162804 1.4238518444337422
3616 0.3672271295062674 1.4235745170762049
3617 0.36846416529462034 1.4195744349177772
3618 0.3666708946737443 1.4216945950687703
3619 0.3668036491714884 1.4227510132444507
3620 0.36737303337385957 1.427009047164897
3621 0.368053063376854 1.4305156735439277
3622 0.3675472294291143 1.4302293750734918
3623 0.3667976046564846 1.429287369557119
3624 0.36626737691464284 1.4264597351994055
3625 0.3651446086254031 1.4286155869884443
3626 0.3657161399987231 1.4301769085334337
3627 0.36485317913724197 1.4287861572598024
3628 0.36588183509161976 1.4253677486041325
3629 0.36524815763191054 1.4267511173685585
3630 0.365583971661293 1.4237182448380217
3631 0.36563243140083024 1.4251446371942253
3632 0.36668486731661243 1.4228135201354941
3633 0.3670223428593757 1.4195692003047986
3634 0.36504920047287936 1.4207081270087019
3635 0.3648582099086143 1.421789469184983
3636 0.36296855875632006 1.4169743183358947
3637 0.36266296325853353 1.4144928297900534
3638 0.3628626064818882 1.4137113195602504
3639 0.36327655937314046 1.4127234078656552
3640 0.3628123604615855 1.417022339118164
3641 0.36320217058631427 1.4187419136714958
3642 0.36316203454936014 1.4167300892094883
3643 0.3613204414640905 1.413834518227735
3644 0.3624571137383801 1.410920692633999
3645 0.3623308573144415 1.4122991576443489
3646 0.36224698118078125 1.4116047213314322
3647 0.3626049642429532 1.4156107378737008
3648 0.36432082577080266 1.4195821890787033
3649 0.36436645123494604 1.41983953620344
3650 0.36437308556684755 1.418159293939528
3651 0.3646922176283537 1.422611752219325
3652 0.36322545876108997 1.4236668255771827
3653 0.3623622212465445 1.4257101941796535
3654 0.3622875198630832 1.4248342939574044
3655 0.36243015866798584 1.4249853288612002
3656 0.36108628866801296 1.4232775074234707
3657 0.36072768527608273 1.4240208615264036
3658 0.3597346238668128 1.4254138136473022
3659 0.3588885573019939 1.4249665637816282
3660 0.35958479086385664 1.425850460776841
3661 0.3595962177435057 1.426327034047534
3662 0.3616414551105853 1.4243840979574376
3663 0.36239870053172096 1.423420698028738
3664 0.3620750364451975 1.4245661703047687
3665 0.36174983359964646 1.424710574171967
3666 0.3621826405617973 1.4255743572766912
3667 0.36302219853278217 1.4173785962921877
3668 0.36294407356184377 1.4140455422466698
3669 0.36377185813445434 1.4125378096011465
3670 0.3633530916436775 1.4116719160585272
3671 0.36317593926399416 1.4103770241698474
3672 0.36267076474785787 1.4164098185122025
3673 0.36260622966804945 1.4141347586852557
3674 0.3609333029855694 1.418403782838025
3675 0.36139807216037306 1.416201059162578
3676 0.36166534818971074 1.416500524915738
3677 0.36068797805903424 1.4168150693630222
3678 0.35982407649550824 1.4156513152713266
3679 0.3589145246207997 1.4169051900037262
3680 0.3583498920021703 1.4241320755691544
3681 0.35791932390244385 1.4244221282985299
3682 0.3575294553849601 1.422477246995259
3683 0.35694078915830757 1.4269663034113715
3684 0.357126946602506 1.42667801109122
3685 0.3563076342719848 1.424367075392054
3686 0.35630364762610184 1.419045567541387
3687 0.3576042241252902 1.4239770777773701
3688 0.3582825035159257 1.4243398358634034
3689 0.35784175334235896 1.4217120835630683
3690 0.35782026187934457 1.4161694617152167
3691 0.3579095978536685 1.4155104019595701
3692 0.35798996279219464 1.4194022177857075
3693 0.3572157112674039 1.4268317834103814
3694 0.35599219293409023 1.4272509126232966
3695 0.3533416121659217 1.4258739969934913
3696 0.3525324334816004 1.425349161085446
3697 0.35340769710803377 1.4231281177559458
3698 0.3526442319686591 1.4209160184449459
3699 0.35337622863902907 1.4198061937045008
3700 0.35428370006846077 1.419371173868778
3701 0.3535228118698095 1.418287903951808
3702 0.3530576431142985 1.4170503258060687
3703 0.3533879473566031 1.4227185703992375
3704 0.35346238747429426 1.4228506523311668
3705 0.35314910827800644 1.4206657859789513
3706 0.3533155369324967 1.422412221937226
3707 0.3533518073158178 1.420112763854163
3708 0.3540676518191028 1.4180319339154868
3709 0.3550023202017392 1.4214966319309004
3710 0.3559724351824891 1.4189839650372247
3711 0.3551161084874642 1.4195177078023453
3712 0.35612638398810625 1.4178541609658122
3713 0.3577246892939875 1.4135408672235394
3714 0.35731010092936993 1.4133723156445956
3715 0.3567464304537044 1.4107751213792616
3716 0.3559696777075822 1.4082994215763966
3717 0.3563951090246917 1.4116159754957707
3718 0.3565786727058945 1.4094418675331652
3719 0.3561112174223828 1.4082232583727354
3720 0.35497467031267266 1.408167657197732
3721 0.355402451887816 1.4047691701230325
3722 0.3557097292895908 1.400677937865209
3723 0.35530785593533737 1.3982606043146693
3724 0.35606276119280905 1.3991693144069302
3725 0.3555768294408113 1.3984892768726789
3726 0.35599654048417967 1.40009279378791
3727 0.3562797487882404 1.3976082020131624
3728 0.356376937460668 1.397126590244258
3729 0.35566040151639855 1.3925393073657601
3730 0.3544501566338218 1.3952187327143428
3731 0.3555056366966349 1.3923005903876595
3732 0.35478326913308705 1.3959451924381971
3733 0.3546410437291322 1.396157070714464
3734 0.354158523736549 1.397942036779351
3735 0.35534181346010996 1.3999171408377613
3736 0.35620153598201354 1.402104557060063
3737 0.35809246185083016 1.399495719837525
3738 0.35754220879437426 1.4033261664588224
3739 0.35717574245615125 1.4039920423581365
3740 0.3568539481752809 1.4027440100497583
3741 0.35622885399901266 1.4057465786508059
3742 0.35815700453359006 1.4049021705755922
3743 0.35675652225737847 1.4075222475390095
3744 0.35620069078016625 1.4042548793327727
3745 0.35498716001701486 1.408958704826019
3746 0.3555794391666724 1.4124761402979817
3747 0.35575304097146326 1.4084862915923826
3748 0.35626870098776875 1.4078895704299983
3749 0.35709041370605643 1.4127535326844862
3750 0.3567241491449931 1.4073206801744593
3751 0.35724194079648647 1.4109618786503157
3752 0.357524973111971 1.4138125907717092
3753 0.3577278275345938 1.4152231749376865
3754 0.3559986299923815 1.4162670245066082
3755 0.35653668001278543 1.4143748747846658
3756 0.35675933641863183 1.4116472307249779
3757 0.35622284788780867 1.4142278573534872
3758 0.3576070347999171 1.4127660575064562
3759 0.3576330527028233 1.4102841514334832
3760 0.3578314784501828 1.41236540701265
3761 0.35671541066552803 1.4174193373869846
3762 0.3559535521745502 1.4201961293710283
3763 0.35423133091653103 1.4206607558847997
3764 0.3546715242247488 1.4224968172564878
3765 0.3549408624353723 1.4264416452339868
3766 0.3546397424941835 1.4276046937940512
3767 0.3545166494731626 1.4272588020981856
3768 0.3544351101508685 1.426726631407987
3769 0.35526777109945196 1.4260377285287642
3770 0.3532674376381186 1.427361617273099
3771 0.3540192623551258 1.4268718184189795
3772 0.3541622232864448 1.430260112967786
3773 0.35490764391248447 1.4304030879189302
3774 0.3548923392509633 1.4241063226925714
3775 0.35297742119135705 1.429281037157469
3776 0.3534119447663945 1.432391125247224
3777 0.35398921226740915 1.4311312865767276
3778 0.3558965722449859 1.4297912845625433
3779 0.3568923803399802 1.4256215556113447
3780 0.3579602415262948 1.4283928356662308
3781 0.3577561832996426 1.4326049377548598
3782 0.35848694750219057 1.4337738838393612
3783 0.3584731449657167 1.4367178229999917
3784 0.35816915072330946 1.4374775394086625
3785 0.358705233754195 1.438232505720054
3786 0.357757374668586 1.4412315670686855
3787 0.3576586700643832 1.4342596818786053
3788 0.35539405235581345 1.4382789125381312
3789 0.3560952396853897 1.43783406367292
3790 0.3565446639000912 1.4385535295105965
3791 0.357196250216211 1.436698044202418
3792 0.35731655650016625 1.4363352777229854
3793 0.3581596297279504 1.4344086327063479
3794 0.3586336841540365 1.4401529153752963
3795 0.3578762667814056 1.43573842773651
3796 0.3578608977133472 1.4299872330766086
3797 0.35715353236451414 1.4324419041271617
3798 0.3574818818103197 1.4340001990351308
3799 0.355624936794733 1.4349196704125808
3800 0.3550147649021044 1.4363134780566211
3801 0.35509489507730446 1.4342428440834516
3802 0.35395843293330986 1.4268016864480357
3803 0.3535982074620886 1.4245440838491776
3804 0.3529243921164847 1.4210255308893618
3805 0.35260431710580403 1.4193540505020628
3806 0.35245400921985187 1.4178981077737833
3807 0.35224680032549155 1.428856879653082
3808 0.35161517367196377 1.4297741238435615
3809 0.3498412485265974 1.4295790214446267
3810 0.3490199476483265 1.4277493406917692
3811 0.34931373822735023 1.4219379000657777
3812 0.3489740767621851 1.4195360377083972
3813 0.34837915588229396 1.4198256078145228
3814 0.3489412447221645 1.418756649223623
3815 0.34665451031480143 1.4274727766086404
3816 0.34529635690516214 1.4268254358265637
3817 0.34415771958570013 1.4293640914542458
3818 0.34387066381611203 1.4326538012645553
3819 0.34419980227477165 1.4322233945169844
3820 0.34373599533221844 1.436753438361249
3821 0.3435331446802533 1.4389429239063942
3822 0.3427759915274502 1.4407280293285223
3823 0.3432200395063021 1.441966568575632
3824 0.3434861322793482 1.4391110867997692
3825 0.34271584586778786 1.4377986041261446
3826 0.3414235362772242 1.4400722512569128
3827 0.34161822739492576 1.4387606080054278
3828 0.34225853413775753 1.4418040296800665
3829 0.3428120104725832 1.444391543124374
3830 0.34351132896029735 1.4475331503179885
3831 0.34300584489932207 1.4494357773434647
3832 0.3427119691119261 1.447926629633943
3833 0.34269817223632687 1.4497261903059977
3834 0.3415648189796401 1.457249433499818
3835 0.34016919516292826 1.4560219980570805
3836 0.33897057892602034 1.449688230132228
